x,y,theta,normPosition,normAngle
55,6,10,1.37556,0
55,6,11,1.07342,0
55,6,12,1.05409,0
55,6,13,1.07342,0
55,6,14,1.37556,0
55,6,15,2.65898,0
55,7,0,1,0
55,7,1,1.14635,0
55,7,2,1.37556,0
55,7,3,1.86129,0.0135246
55,7,4,1.41368,2.72652e-05
55,7,5,1.14651,1.59449e-06
55,7,6,1.55588,0
55,7,7,1.07343,0
55,7,8,1,0
55,7,9,2.37878,0
55,7,10,1.37556,0
55,7,11,1.07342,0
55,7,12,1,0
55,7,13,1.07342,0
55,7,14,1.37556,0
55,7,15,2.37878,0
55,8,0,1,0
55,8,1,1.14635,0
55,8,2,1.37556,0
55,8,3,33.3073,0.0045501
55,8,4,1.41368,2.72652e-05
55,8,5,1.07496,2.88467e-05
55,8,6,1.55588,0
55,8,7,1.07343,0
55,8,8,1,0
55,8,9,2.65898,0
55,8,10,1.37556,0
55,8,11,1.07342,0
55,8,12,1,0
55,8,13,1.07342,0
55,8,14,1.37556,0
55,8,15,2.65898,0
55,9,0,1,0
55,9,1,1.14634,0
55,9,2,1.37556,0
55,9,3,46.6876,0.0036875
55,9,4,1.41368,2.72652e-05
55,9,5,1.08399,0.000189889
55,9,6,1.55588,0
55,9,7,1.07343,0
55,9,8,1,0
55,9,9,2.65898,0
55,9,10,1.55588,0
55,9,11,1.14634,0
55,9,12,1,0
55,9,13,1.14634,0
55,9,14,1.55588,0
55,9,15,2.65898,0
55,10,0,1,0
55,10,1,1.14634,0
55,10,2,1.37556,0
55,10,3,33.0631,0.00831184
55,10,4,1.41368,2.72652e-05
55,10,5,1.11898,0.000788924
55,10,6,1.55588,0
55,10,7,1.07342,0
55,10,8,1,0
55,10,9,2.65898,0
55,10,10,1.37556,0
55,10,11,1.07342,0
55,10,12,1.05409,0
55,10,13,1.07342,0
55,10,14,1.37556,0
55,10,15,2.65898,0
55,11,0,1,0
55,11,1,1.14634,0
55,11,2,1.37556,0
55,11,3,1.03528,0.00926386
55,11,4,1.41368,2.72652e-05
55,11,5,1.27822,0.00238524
55,11,6,1.55588,0
55,11,7,1.07341,0
55,11,8,1,0
55,11,9,2.65898,0
55,11,10,1.37556,0
55,11,11,1.07342,0
55,11,12,1,0
55,11,13,1.07342,0
55,11,14,1.37556,0
55,11,15,2.65898,0
55,12,0,1,0
55,12,1,1.14634,0
55,12,2,1.37556,0
55,12,3,1.04727,0.00843251
55,12,4,1.41368,2.72652e-05
55,12,5,1.40621,0.00562774
55,12,6,1.55588,0
55,12,7,1.07341,0
55,12,8,1,0
55,12,9,2.65898,0
55,12,10,1.37556,0
55,12,11,1.07342,0
55,12,12,1,0
55,12,13,1.07342,0
55,12,14,1.37556,0
55,12,15,2.65898,0
55,13,0,1,0
55,13,1,1.14634,0
55,13,2,1.37556,0
55,13,3,0.999766,0.00789169
55,13,4,1.41368,2.72652e-05
55,13,5,1.76947,0.0107419
55,13,6,1.55588,0
55,13,7,1.07341,0
55,13,8,1,0
55,13,9,2.37878,0
55,13,10,1.55588,0
55,13,11,1.14634,0
55,13,12,1,0
55,13,13,1.14634,0
55,13,14,1.55588,0
55,13,15,2.37878,0
55,14,0,1,0
55,14,1,1.14633,0
55,14,2,1.37556,0
55,14,3,1.01056,0.00864966
55,14,4,1.41368,2.72652e-05
55,14,5,2.1853,0.016754
55,14,6,1.55588,0
55,14,7,1.07341,0
55,14,8,1,0
55,14,9,2.65898,0
55,14,10,1.37556,0
55,14,11,1.07342,0
55,14,12,1,0
55,14,13,1.07342,0
55,14,14,1.37556,0
55,14,15,2.65898,0
55,15,0,1,0
55,15,1,1.14633,0
55,15,2,1.37556,0
55,15,3,1.01132,0.00993259
55,15,4,1.41368,2.72652e-05
55,15,5,2.45709,0.0212924
55,15,6,1.55588,0
55,15,7,1.07341,0
55,15,8,1,0
55,15,9,2.65898,0
55,15,10,1.37556,0
55,15,11,1.07342,0
55,15,12,1,0
55,15,13,1.07342,0
55,15,14,1.37556,0
55,15,15,2.65898,0
55,16,0,1,0
55,16,1,1.14633,0
55,16,2,1.37556,0
55,16,3,1.0896,0.0105214
55,16,4,1.41368,2.72652e-05
55,16,5,2.54099,0.0216867
55,16,6,1.55588,0
55,16,7,1.07341,0
55,16,8,1,0
55,16,9,2.65898,0
55,16,10,1.37556,0
55,16,11,1.07342,0
55,16,12,1,0
55,16,13,1.07342,0
55,16,14,1.37556,0
55,16,15,2.65898,0
55,17,0,1,0
55,17,1,1.14633,0
55,17,2,1.37556,0
55,17,3,1.02149,0.00891779
55,17,4,1.41368,2.72652e-05
55,17,5,2.16729,0.0168485
55,17,6,1.55588,0
55,17,7,1.07341,0
55,17,8,1,0
55,17,9,2.65897,0
55,17,10,1.55588,0
55,17,11,1.14634,0
55,17,12,1,0
55,17,13,1.14634,0
55,17,14,1.55588,0
55,17,15,2.65898,0
55,18,0,1,0
55,18,1,1.14633,0
55,18,2,1.37556,0
55,18,3,1.02388,0.00708247
55,18,4,1.41368,2.72652e-05
55,18,5,1.57692,0.00861813
55,18,6,1.55588,0
55,18,7,1.07341,0
55,18,8,1,0
55,18,9,2.65897,0
55,18,10,1.37556,0
55,18,11,1.07342,0
55,18,12,1,0
55,18,13,1.07342,0
55,18,14,1.37556,0
55,18,15,2.65898,0
55,19,0,1,0
55,19,1,1.14633,0
55,19,2,1.37556,2.20537e-06
55,19,3,1.02083,0.00603865
55,19,4,1.41368,2.72652e-05
55,19,5,1.04614,0.000898977
55,19,6,1.55588,0
55,19,7,1.07341,0
55,19,8,1,0
55,19,9,2.37878,0
55,19,10,1.37556,0
55,19,11,1.07342,0
55,19,12,1,0
55,19,13,1.07342,0
55,19,14,1.37556,0
55,19,15,1.40353,0
55,20,0,1,0
55,20,1,1.14633,0
55,20,2,1.37623,1.97888e-05
55,20,3,1.09395,0.00540169
55,20,4,1.41368,2.72652e-05
55,20,5,0.740314,0.00480115
55,20,6,1.55588,0
55,20,7,1.07341,0
55,20,8,1,0
55,20,9,2.65897,0
55,20,10,1.37556,0
55,20,11,1.07342,0
55,20,12,1.05409,0
55,20,13,1.07342,0
55,20,14,1.37556,0
55,20,15,1.14634,0
55,21,0,1,0
55,21,1,1.14633,0
55,21,2,1.37952,0.000128448
55,21,3,1.02248,0.0039483
55,21,4,1.41368,2.72652e-05
55,21,5,0.580543,0.00672592
55,21,6,1.55588,0
55,21,7,1.07341,0
55,21,8,1,0
55,21,9,2.65897,0
55,21,10,1.55588,0
55,21,11,1.14634,0
55,21,12,1,0
55,21,13,1.14634,0
55,21,14,1.55588,0
55,21,15,1.14634,0
55,22,0,1,0
55,22,1,1.14633,0
55,22,2,1.56431,0.000616849
55,22,3,1.03419,0.00275627
55,22,4,1.41368,2.72652e-05
55,22,5,0.587743,0.00690608
55,22,6,1.55588,0
55,22,7,1.07341,0
55,22,8,1,0
55,22,9,2.65897,0
55,22,10,1.37556,0
55,22,11,1.07342,0
55,22,12,1,0
55,22,13,1.07343,0
55,22,14,1.37556,0
55,22,15,1.14634,0
55,23,0,1,0
55,23,1,1.14633,0
55,23,2,1.61811,0.00211564
55,23,3,1.04923,0.0016872
55,23,4,1.54511,2.72654e-05
55,23,5,0.59596,0.0071034
55,23,6,1.55588,0
55,23,7,1.07341,0
55,23,8,1,0
55,23,9,1.1759,0
55,23,10,1.37556,0
55,23,11,1.07342,0
55,23,12,1,0
55,23,13,1.07344,0
55,23,14,1.37556,0
55,23,15,1.14634,0
55,24,0,1,0
55,24,1,1.14633,0
55,24,2,1.88047,0.00526587
55,24,3,1.13519,0.000978119
55,24,4,1.6662,2.72657e-05
55,24,5,0.568083,0.0078643
55,24,6,1.55588,0
55,24,7,1.07341,0
55,24,8,1,0
55,24,9,1.07342,0
55,24,10,1.37556,0
55,24,11,1.07342,0
55,24,12,1,0
55,24,13,1.07345,0
55,24,14,1.37556,0
55,24,15,1.14634,0
55,25,0,1,0
55,25,1,1.14633,0
55,25,2,2.02898,0.00969945
55,25,3,1.06953,0.000408194
55,25,4,1.54511,2.72658e-05
55,25,5,0.546323,0.00842148
55,25,6,1.55681,1.8239e-05
55,25,7,1.07341,0
55,25,8,1,0
55,25,9,1.07342,0
55,25,10,1.55588,0
55,25,11,1.14634,0
55,25,12,1,0
55,25,13,1.14637,0
55,25,14,1.55588,0
55,25,15,1.14634,0
55,26,0,1,0
55,26,1,1.14633,0
55,26,2,2.30943,0.0130625
55,26,3,1.07259,0.000187559
55,26,4,1.41367,2.72659e-05
55,26,5,0.577651,0.0078737
55,26,6,1.56431,0.000211239
55,26,7,1.07341,0
55,26,8,1,0
55,26,9,1.07342,0
55,26,10,1.37556,0
55,26,11,1.07342,0
55,26,12,1,0
55,26,13,1.07346,0
55,26,14,1.37556,0
55,26,15,1.14634,0
55,27,0,1,0
55,27,1,1.14633,6.58355e-07
55,27,2,2.27909,0.0120459
55,27,3,1.07341,7.28005e-05
55,27,4,1.41367,2.72663e-05
55,27,5,0.716006,0.00643645
55,27,6,1.6018,0.00109506
55,27,7,1.07341,0
55,27,8,1,0
55,27,9,1.07342,0
55,27,10,1.37556,0
55,27,11,1.07342,0
55,27,12,1,0
55,27,13,1.07346,0
55,27,14,1.37556,0
55,27,15,1.14634,0
55,28,0,1,0
55,28,1,1.14818,5.18803e-05
55,28,2,1.74597,0.0058196
55,28,3,1.14604,9.8366e-06
55,28,4,1.41367,2.72667e-05
55,28,5,0.798902,0.00515967
55,28,6,1.8709,0.00347347
55,28,7,1.07341,0
55,28,8,1,0
55,28,9,1.07342,0
55,28,10,1.37556,0
55,28,11,1.07342,0
55,28,12,1,0
55,28,13,1.07346,0
55,28,14,1.37556,0
55,28,15,1.14634,0
55,29,0,1,0
55,29,1,1.16472,0.000538692
55,29,2,1.31801,0.002153
55,29,3,1.07348,2.44933e-06
55,29,4,1.41367,2.72667e-05
55,29,5,0.811606,0.00473373
55,29,6,2.06417,0.00762872
55,29,7,1.07341,4.71216e-08
55,29,8,1,0
55,29,9,1.07342,0
55,29,10,1.55588,0
55,29,11,1.14634,0
55,29,12,1,0
55,29,13,1.14637,0
55,29,14,1.55588,0
55,29,15,1.14634,0
55,30,0,1,0
55,30,1,1.22045,0.00213961
55,30,2,0.980138,0.00728734
55,30,3,1.07348,4.82853e-07
55,30,4,1.41367,2.72667e-05
55,30,5,0.800224,0.00492292
55,30,6,2.59786,0.0120359
55,30,7,1.077,7.09653e-05
55,30,8,1,0
55,30,9,1.07342,0
55,30,10,1.37556,0
55,30,11,1.07342,0
55,30,12,1,0
55,30,13,1.07346,0
55,30,14,1.37556,0
55,30,15,1.14634,0
55,31,0,1,0
55,31,1,1.34607,0.00517322
55,31,2,24.7354,0.00789154
55,31,3,1.07349,8.79295e-07
55,31,4,1.41367,2.72667e-05
55,31,5,0.805078,0.00490979
55,31,6,2.66706,0.0133487
55,31,7,1.10713,0.000666403
55,31,8,1,0
55,31,9,1.07342,0
55,31,10,1.37556,0
55,31,11,1.07342,0
55,31,12,1,0
55,31,13,1.07346,0
55,31,14,1.37556,0
55,31,15,1.14634,0
55,32,0,1.03167,0.000109411
55,32,1,1.38949,0.0084308
55,32,2,25.6851,0.00558822
55,32,3,1.1459,3.52098e-05
55,32,4,1.41367,4.21657e-05
55,32,5,0.849618,0.00410631
55,32,6,2.31391,0.0091527
55,32,7,1.19226,0.00236181
55,32,8,1.01745,0.000337777
55,32,9,1.07986,0.000140592
55,32,10,1.37699,8.4938e-05
55,32,11,1.07387,6.93205e-05
55,32,12,1,6.44327e-05
55,32,13,1.07385,6.93799e-05
55,32,14,1.37705,8.52347e-05
55,32,15,1.15156,0.000142857
55,33,0,1.15282,0.00255183
55,33,1,1.49578,0.00922256
55,33,2,1.33919,0.00319261
55,33,3,1.07265,0.000218659
55,33,4,1.41367,0.000195532
55,33,5,0.902243,0.00259451
55,33,6,1.45574,0.00125656
55,33,7,1.33253,0.00514001
55,33,8,1.06214,0.00123919
55,33,9,1.09969,0.000611918
55,33,10,1.56152,0.000389644
55,33,11,1.14766,0.000312154
55,33,12,1,0.000290633
55,33,13,1.14774,0.000312806
55,33,14,1.56145,0.000392825
55,33,15,1.17028,0.000683099
55,34,0,1.21914,0.00547572
55,34,1,1.37863,0.00600307
55,34,2,1.35081,0.00330714
55,34,3,1.02542,0.000640629
55,34,4,1.41376,0.000582152
55,34,5,0.98697,0.00112807
55,34,6,0.952616,0.005794
55,34,7,1.51604,0.00738035
55,34,8,1.13995,0.00285399
55,34,9,1.22372,0.00152184
55,34,10,1.39275,0.00103884
55,34,11,1.07741,0.000832383
55,34,12,1,0.00077543
55,34,13,1.07772,0.000834825
55,34,14,1.39476,0.00106016
55,34,15,1.23062,0.00187647
55,35,0,1.25617,0.00664865
55,35,1,1.07615,0.00171817
55,35,2,1.35243,0.00690561
55,35,3,1.06857,0.00126549
55,35,4,1.41384,0.00116379
55,35,5,1.06733,0.00141114
55,35,6,0.64324,0.00877567
55,35,7,1.48624,0.00697152
55,35,8,1.19016,0.00409741
55,35,9,1.23271,0.00247288
55,35,10,1.40395,0.00179695
55,35,11,1.0804,0.00145577
55,35,12,0.999809,0.00135783
55,35,13,1.08097,0.00146205
55,35,14,1.41029,0.00188378
55,35,15,1.19381,0.00332248
55,36,0,1.18462,0.00536059
55,36,1,0.901334,0.00513232
55,36,2,0.989966,0.00532617
55,36,3,1.29064,0.00178015
55,36,4,1.54527,0.00164939
55,36,5,1.08642,0.00201527
55,36,6,0.559001,0.00804384
55,36,7,1.22332,0.00388223
55,36,8,1.17679,0.00423225
55,36,9,1.24619,0.00283719
55,36,10,1.58163,0.00223484
55,36,11,1.0817,0.00186988
55,36,12,0.999607,0.00174639
55,36,13,1.08344,0.00188334
55,36,14,1.59841,0.00245539
55,36,15,1.21465,0.00411053
55,37,0,0.994391,0.00241939
55,37,1,26.7814,0.00681642
55,37,2,0.99269,0.00249971
55,37,3,1.06635,0.00188061
55,37,4,1.24692,0.00174684
55,37,5,1.06955,0.00194955
55,37,6,0.963715,0.00561388
55,37,7,0.99779,0.00275007
55,37,8,1.07784,0.00291805
55,37,9,1.11144,0.00238587
55,37,10,1.38496,0.00204002
55,37,11,1.15136,0.00176099
55,37,12,0.999395,0.00165005
55,37,13,1.1557,0.00178488
55,37,14,1.42179,0.00236047
55,37,15,1.16987,0.00336195
55,38,0,0.857058,0.00361472
55,38,1,1.35531,0.00584064
55,38,2,1.40081,0.00215467
55,38,3,1.41106,0.00146149
55,38,4,1.41404,0.00135908
55,38,5,1.01164,0.00159395
55,38,6,1.09228,0.00316077
55,38,7,0.873018,0.00433727
55,38,8,0.967262,0.00184529
55,38,9,1.04775,0.00168279
55,38,10,1.36543,0.00159732
55,38,11,1.07056,0.00124619
55,38,12,0.999184,0.00116515
55,38,13,1.08032,0.00126982
55,38,14,1.58623,0.00169208
55,38,15,1.0775,0.00171065
55,39,0,0.805764,0.00463536
55,39,1,1.37703,0.00402889
55,39,2,1.40638,0.00179364
55,39,3,1.4125,0.000838445
55,39,4,1.41413,0.000809271
55,39,5,0.9746,0.00184217
55,39,6,1.31625,0.0014954
55,39,7,0.833098,0.00437804
55,39,8,0.893427,0.00213517
55,39,9,1.0131,0.00135095
55,39,10,1.34282,0.00142583
55,39,11,1.05762,0.000770417
55,39,12,1.0533,0.000583222
55,39,13,1.07685,0.000642292
55,39,14,1.38986,0.000830389
55,39,15,0.991313,0.00188851
55,40,0,0.85799,0.00348071
55,40,1,19.5745,0.0023827
55,40,2,1.41112,0.00202429
55,40,3,1.41353,0.000371367
55,40,4,1.41421,0.000485905
55,40,5,0.971395,0.0024367
55,40,6,1.34421,0.000742898
55,40,7,0.888827,0.00329498
55,40,8,0.885153,0.00218824
55,40,9,1.01512,0.00104893
55,40,10,1.32764,0.00132077
55,40,11,1.01705,0.000972036
55,40,12,0.998955,0.000196152
55,40,13,1.14777,0.000218772
55,40,14,1.36928,0.000322708
55,40,15,0.957047,0.00261149
55,41,0,0.916326,0.00212882
55,41,1,27.2755,0.00131121
55,41,2,1.41323,0.00261418
55,41,3,1.41407,0.000345494
55,41,4,1.41421,0.000647529
55,41,5,0.957883,0.00283983
55,41,6,1.33781,0.000873174
55,41,7,0.962488,0.00241862
55,41,8,0.912008,0.0016957
55,41,9,1.01013,0.000710535
55,41,10,1.33526,0.00107693
55,41,11,0.995165,0.00153461
55,41,12,0.998756,4.22469e-05
55,41,13,1.07332,3.49401e-05
55,41,14,1.35901,0.000773344
55,41,15,0.974574,0.00225849
55,42,0,0.959517,0.00107201
55,42,1,27.2762,0.000622365
55,42,2,1.41387,0.00297864
55,42,3,1.41436,0.000755508
55,42,4,1.41421,0.00116497
55,42,5,0.960708,0.0028343
55,42,6,1.31866,0.00134651
55,42,7,0.997478,0.00170647
55,42,8,0.944832,0.00107188
55,42,9,1.11065,0.000695866
55,42,10,1.34484,0.00082077
55,42,11,0.999607,0.00204263
55,42,12,0.998753,2.72352e-05
55,42,13,1.0733,1.90653e-06
55,42,14,1.33963,0.00132062
55,42,15,1.01308,0.0013715
55,43,0,0.97488,0.000683819
55,43,1,27.2766,0.000249303
55,43,2,1.41401,0.00281762
55,43,3,1.41457,0.00139044
55,43,4,25.4855,0.00432208
55,43,5,0.961329,0.00228231
55,43,6,1.15947,0.00165332
55,43,7,1.02457,0.00111795
55,43,8,0.965599,0.00068382
55,43,9,1.10091,0.000963913
55,43,10,1.35485,0.000545929
55,43,11,0.993487,0.00218156
55,43,12,0.998753,2.72644e-05
55,43,13,1.07331,8.56784e-07
55,43,14,1.31669,0.00162244
55,43,15,1.04016,0.000756657
55,44,0,0.973965,0.000778188
55,44,1,27.2768,0.00013813
55,44,2,1.41433,0.00217067
55,44,3,1.41466,0.00188881
55,44,4,24.7691,0.00299572
55,44,5,1.00693,0.00118236
55,44,6,1.30902,0.00158211
55,44,7,1.04947,0.00055361
55,44,8,0.963284,0.000778184
55,44,9,1.09853,0.00104575
55,44,10,1.36852,0.000179004
55,44,11,1.00843,0.00172196
55,44,12,0.998753,2.72647e-05
55,44,13,1.14661,2.48416e-06
55,44,14,1.31827,0.00155669
55,44,15,1.04489,0.000724077
55,45,0,0.969807,0.000971835
55,45,1,27.1084,0.000168469
55,45,2,1.41439,0.00140091
55,45,3,38.6055,0.00402232
55,45,4,0.998798,2.72655e-05
55,45,5,1.08058,0.000155481
55,45,6,1.32195,0.00127361
55,45,7,1.06501,0.000213803
55,45,8,0.956676,0.000971824
55,45,9,1.10978,0.000797998
55,45,10,1.56048,0.000112313
55,45,11,1.11635,0.000791202
55,45,12,0.998753,2.72646e-05
55,45,13,1.07333,1.93738e-06
55,45,14,0.93363,0.00125896
55,45,15,1.03766,0.000998212
55,46,0,1.01989,0.00116374
55,46,1,26.9436,0.000349563
55,46,2,1.41362,0.000748601
55,46,3,1.07022,0.000182059
55,46,4,0.998798,2.72652e-05
55,46,5,1.11812,0.0011548
55,46,6,1.05424,0.000974787
55,46,7,1.07051,0.000110607
55,46,8,0.948837,0.00116374
55,46,9,1.03359,0.000353347
55,46,10,1.37695,1.20715e-05
55,46,11,1.0743,0.000185032
55,46,12,0.998753,2.72646e-05
55,46,13,1.07332,6.66733e-07
55,46,14,1.33658,0.000968202
55,46,15,1.01483,0.00103448
55,47,0,0.971706,0.000970044
55,47,1,26.9438,0.000678489
55,47,2,42.2197,0.000672531
55,47,3,1.03575,0.000965394
55,47,4,0.998798,2.7265e-05
55,47,5,1.21773,0.00149732
55,47,6,1.0672,0.000712718
55,47,7,1.06757,0.000168516
55,47,8,0.958244,0.000970058
55,47,9,1.06286,0.000217859
55,47,10,1.35414,0.0005767
55,47,11,1.08492,0.000370034
55,47,12,0.998753,2.72646e-05
55,47,13,1.07327,1.13071e-05
55,47,14,1.34732,0.000710732
55,47,15,1.12204,0.000731598
55,48,0,0.980289,0.000678714
55,48,1,19.342,0.000948823
55,48,2,1.3462,0.00122029
55,48,3,1.08033,0.00192277
55,48,4,0.998798,2.72645e-05
55,48,5,1.2042,0.001157
55,48,6,1.35912,0.000355662
55,48,7,1.05781,0.0003873
55,48,8,0.970783,0.000678722
55,48,9,1.05855,0.000333861
55,48,10,1.32721,0.00122425
55,48,11,1.06636,0.000244444
55,48,12,0.998753,2.72646e-05
55,48,13,1.14461,6.92448e-05
55,48,14,1.36045,0.000356288
55,48,15,1.13535,0.000317985
55,49,0,0.991798,0.000291033
55,49,1,1.11751,0.00106534
55,49,2,1.32942,0.00140724
55,49,3,0.99112,0.00232148
55,49,4,0.998798,2.72646e-05
55,49,5,1.08324,0.000351844
55,49,6,1.37609,3.39564e-05
55,49,7,1.04243,0.00073189
55,49,8,0.987843,0.000291035
55,49,9,1.04424,0.000671353
55,49,10,1.31772,0.00140897
55,49,11,1.10952,0.00108117
55,49,12,0.998753,2.72646e-05
55,49,13,1.06478,0.000261399
55,49,14,1.37464,3.16627e-05
55,49,15,1.13924,0.000214401
55,50,0,0.997082,0
55,50,1,1.12059,0.00094128
55,50,2,1.34317,0.000977401
55,50,3,1.00306,0.0020255
55,50,4,0.998798,2.72647e-05
55,50,5,1.04685,0.000618897
55,50,6,1.55944,0.000134067
55,50,7,1.03223,0.000974244
55,50,8,0.995647,9.68364e-05
55,50,9,1.03443,0.000902755
55,50,10,1.33339,0.000976672
55,50,11,1.01316,0.00158753
55,50,12,0.998753,2.72647e-05
55,50,13,1.05005,0.000684649
55,50,14,1.37909,0.000130833
55,50,15,1.13487,0.00038578
55,51,0,1,0
55,51,1,1.12641,0.000707679
55,51,2,1.36614,0.000282466
55,51,3,1.0275,0.00134509
55,51,4,0.998798,2.72647e-05
55,51,5,0.996699,0.00138923
55,51,6,1.36213,0.000279464
55,51,7,1.02784,0.00106502
55,51,8,1,5.96046e-08
55,51,9,1.02795,0.00106502
55,51,10,1.54352,0.000279464
55,51,11,1.01835,0.00138923
55,51,12,0.998753,2.72647e-05
55,51,13,1.02628,0.00134508
55,51,14,1.36577,0.000282466
55,51,15,1.12652,0.000707679
55,52,0,0.997082,0
55,52,1,1.13494,0.00038578
55,52,2,1.37854,0.000130833
55,52,3,1.05069,0.000684656
55,52,4,0.998798,2.72647e-05
55,52,5,0.991961,0.00158753
55,52,6,1.33432,0.000976672
55,52,7,1.03457,0.000902755
55,52,8,0.995647,9.68364e-05
55,52,9,1.0322,0.000974244
55,52,10,1.37998,0.000134067
55,52,11,1.04626,0.000618897
55,52,12,0.998753,2.72646e-05
55,52,13,1.00117,0.0020255
55,52,14,1.34314,0.000977401
55,52,15,1.12059,0.00094128
55,53,0,0.991798,0.000291033
55,53,1,1.13916,0.000214401
55,53,2,1.37441,3.16627e-05
55,53,3,1.13891,0.000261399
55,53,4,0.998798,2.72647e-05
55,53,5,1.03539,0.00108117
55,53,6,1.31903,0.00140897
55,53,7,1.04373,0.000671353
55,53,8,0.987843,0.000291035
55,53,9,1.04241,0.00073189
55,53,10,1.37611,3.39564e-05
55,53,11,1.17552,0.000351823
55,53,12,0.998753,2.72646e-05
55,53,13,1.06751,0.00232148
55,53,14,1.32942,0.00140724
55,53,15,1.11751,0.00106534
55,54,0,0.980289,0.000678714
55,54,1,1.1354,0.000317985
55,54,2,1.36099,0.000356288
55,54,3,1.07131,6.92812e-05
55,54,4,0.998798,2.72648e-05
55,54,5,1.06657,0.000244444
55,54,6,1.32836,0.00122425
55,54,7,1.05836,0.000333861
55,54,8,0.970783,0.000678722
55,54,9,1.05768,0.0003873
55,54,10,1.08695,0.000355662
55,54,11,1.20521,0.00115698
55,54,12,0.998753,2.72652e-05
55,54,13,1.00049,0.00192277
55,54,14,1.34637,0.00122029
55,54,15,19.342,0.000948823
55,55,0,0.971706,0.000970044
55,55,1,1.12187,0.000731598
55,55,2,1.34752,0.000710732
55,55,3,1.07328,1.12516e-05
55,55,4,0.998798,2.7265e-05
55,55,5,1.08463,0.000370034
55,55,6,1.35471,0.0005767
55,55,7,1.06328,0.000217859
55,55,8,0.958244,0.000970058
55,55,9,1.06759,0.000168516
55,55,10,1.06843,0.000712718
55,55,11,1.13081,0.00149732
55,55,12,0.998753,2.72656e-05
55,55,13,1.03483,0.000965394
55,55,14,42.2194,0.000672531
55,55,15,26.9438,0.000678489
55,56,0,1.01989,0.00116374
55,56,1,1.01483,0.00103448
55,56,2,0.95083,0.000968202
55,56,3,1.07332,6.66733e-07
55,56,4,0.998798,2.7265e-05
55,56,5,1.147,0.000185032
55,56,6,1.55735,1.2137e-05
55,56,7,1.03367,0.000353347
55,56,8,0.948837,0.00116374
55,56,9,1.07051,0.000110607
55,56,10,1.33431,0.000974787
55,56,11,1.1192,0.0011548
55,56,12,0.998753,2.72656e-05
55,56,13,1.07018,0.000182054
55,56,14,1.41362,0.000748601
55,56,15,26.9436,0.000349563
55,57,0,0.969807,0.000971834
55,57,1,1.03766,0.000998212
55,57,2,1.34076,0.00125896
55,57,3,1.14661,1.93738e-06
55,57,4,0.998798,2.72648e-05
55,57,5,1.04219,0.000791202
55,57,6,1.38036,0.000112286
55,57,7,1.10997,0.000797998
55,57,8,0.956676,0.000971824
55,57,9,1.06504,0.000213803
55,57,10,1.32208,0.00127361
55,57,11,1.15302,0.000155481
55,57,12,0.998753,2.72656e-05
55,57,13,39.6054,0.00402232
55,57,14,1.41439,0.00140091
55,57,15,27.1084,0.000168469
55,58,0,0.973965,0.000778188
55,58,1,1.04483,0.000724077
55,58,2,1.17459,0.00155669
55,58,3,1.07333,2.39422e-06
55,58,4,0.998798,2.72647e-05
55,58,5,1.00999,0.00172196
55,58,6,1.36869,0.000179004
55,58,7,1.0982,0.00104575
55,58,8,0.963284,0.000778184
55,58,9,1.04936,0.00055361
55,58,10,1.30953,0.00158211
55,58,11,1.02833,0.00118236
55,58,12,25.711,0.00299576
55,58,13,1.41466,0.00188881
55,58,14,1.41433,0.00217067
55,58,15,27.2768,0.00013813
55,59,0,0.97488,0.00068382
55,59,1,1.04049,0.000756657
55,59,2,1.32936,0.00162247
55,59,3,1.07332,7.99958e-07
55,59,4,0.998798,2.72644e-05
55,59,5,0.995491,0.00218155
55,59,6,1.35538,0.000545928
55,59,7,1.10102,0.000963913
55,59,8,0.965599,0.00068382
55,59,9,1.02461,0.00111795
55,59,10,1.15926,0.00165332
55,59,11,0.982892,0.00228229
55,59,12,26.427,0.00432208
55,59,13,1.41457,0.00139044
55,59,14,1.41401,0.00281762
55,59,15,27.2766,0.000249303
55,60,0,0.959517,0.00107201
55,60,1,1.01316,0.0013715
55,60,2,1.33044,0.00132062
55,60,3,1.0733,1.91072e-06
55,60,4,0.998798,2.72351e-05
55,60,5,0.977827,0.00204263
55,60,6,1.34563,0.000820801
55,60,7,1.11085,0.000695866
55,60,8,0.944832,0.00107188
55,60,9,0.997494,0.00170647
55,60,10,1.3188,0.00134651
55,60,11,0.958116,0.00283428
55,60,12,1.41421,0.00116497
55,60,13,1.41436,0.000755508
55,60,14,1.41387,0.00297864
55,60,15,27.2762,0.000622365
55,61,0,0.916326,0.00212882
55,61,1,0.974556,0.00225846
55,61,2,1.34919,0.000773373
55,61,3,1.14661,3.48809e-05
55,61,4,0.998802,4.22459e-05
55,61,5,0.99699,0.0015346
55,61,6,1.34693,0.00107693
55,61,7,1.00988,0.000710535
55,61,8,0.912008,0.00169569
55,61,9,0.962488,0.00241862
55,61,10,1.33774,0.000873174
55,61,11,0.955225,0.00283983
55,61,12,1.41421,0.000647529
55,61,13,1.41407,0.000345494
55,61,14,1.41323,0.00261418
55,61,15,27.2755,0.00131121
55,62,0,0.85799,0.00348071
55,62,1,0.957345,0.00261151
55,62,2,1.3695,0.000322708
55,62,3,1.07447,0.000218802
55,62,4,0.998993,0.000196122
55,62,5,1.04084,0.000972035
55,62,6,1.33991,0.00132077
55,62,7,1.01552,0.00104893
55,62,8,0.885153,0.00218824
55,62,9,0.888827,0.00329497
